,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,1413,1371.5,2.5081634521484375
2,1441,1406.25,3.0236244201660156
3,1439,1400.875,3.775358200073242
4,1443,1382.125,4.014253616333008
5,1427,1397.625,3.9870738983154297
6,1455,1390.5,3.0150413513183594
7,1436,1391.0,2.0208358764648438
8,1428,1388.0,4.044532775878906
9,1439,1397.875,3.029346466064453
10,1432,1354.75,2.996683120727539
11,1437,1396.0,2.995014190673828
12,1433,1366.875,6.721258163452148
13,1423,1380.5,7.489204406738281
14,1427,1365.375,7.512331008911133
15,1436,1392.25,7.4920654296875
16,1418,1375.875,5.0220489501953125
17,1427,1380.375,7.007360458374023
18,1446,1350.125,4.1408538818359375
19,1414,1372.375,2.991914749145508
20,1432,1398.25,2.499818801879883
21,1434,1397.375,3.9925575256347656
22,1423,1343.5,2.618551254272461
23,1422,1370.75,2.9969215393066406
24,1421,1386.25,3.989696502685547
25,1442,1377.625,4.127740859985352
26,1449,1402.625,3.0264854431152344
27,1438,1377.75,3.5681724548339844
28,1424,1376.75,3.9899349212646484
29,1449,1381.75,3.6509037017822266
30,1448,1389.125,3.0236244201660156
31,1445,1364.375,3.528118133544922
32,1445,1375.25,2.9952526092529297
33,1444,1382.5,3.0279159545898438
34,1429,1367.75,2.5267601013183594
35,1453,1404.625,2.9964447021484375
36,1423,1356.75,4.553556442260742
37,1430,1388.625,3.022432327270508
38,1444,1388.25,3.0260086059570312
39,1380,1335.5,3.015756607055664
40,1442,1398.625,3.0014514923095703
41,1449,1326.125,3.8559436798095703
42,1433,1380.875,3.0159950256347656
43,1412,1363.875,2.5348663330078125
44,1444,1401.875,3.9916038513183594
45,1442,1377.625,2.5467872619628906
46,1436,1372.625,3.186464309692383
47,1445,1385.5,3.993988037109375
48,1437,1357.75,4.211902618408203
49,1415,1384.75,4.02379035949707
50,1410,1372.25,2.5510787963867188
51,1448,1336.75,3.9904117584228516
52,1427,1375.375,4.561901092529297
53,1435,1378.75,2.994060516357422
54,1385,1332.25,3.6242008209228516
55,1432,1388.875,2.991914749145508
56,1429,1363.25,4.019975662231445
57,1438,1384.0,3.155946731567383
58,1440,1368.125,2.9914379119873047
59,1418,1360.75,3.963470458984375
60,1424,1351.875,3.9882659912109375
61,1421,1374.375,3.5295486450195312
62,1438,1391.125,3.0257701873779297
63,1439,1363.5,4.539012908935547
64,1423,1376.125,4.216432571411133
65,1431,1370.0,3.9882659912109375
66,1450,1380.625,4.027366638183594
67,1440,1380.625,3.023386001586914
68,1435,1349.875,2.573251724243164
69,1446,1384.75,2.9840469360351562
70,1441,1380.875,2.018451690673828
71,1427,1372.125,4.027366638183594
72,1421,1370.375,3.030538558959961
73,1434,1385.125,3.7670135498046875
74,1439,1374.75,3.9894580841064453
75,1432,1374.5,3.72314453125
76,1429,1385.5,3.0205249786376953
77,1421,1329.75,3.5445690155029297
78,1433,1380.625,3.7457942962646484
79,1406,1359.625,2.5670528411865234
80,1435,1363.375,3.026247024536133
81,1444,1402.75,3.0264854431152344
82,1448,1380.0,3.896474838256836
83,1444,1385.125,3.0264854431152344
84,1442,1399.5,3.6122798919677734
85,1434,1372.0,4.151344299316406
86,1429,1373.125,2.992868423461914
87,1436,1379.25,3.0694007873535156
88,1440,1387.0,3.0202865600585938
89,1420,1363.25,3.569364547729492
90,1425,1373.5,2.993345260620117
91,1430,1376.125,3.5886764526367188
92,1416,1362.375,3.4911632537841797
93,1433,1359.625,3.015756607055664
94,1438,1373.25,4.064798355102539
95,1435,1360.75,2.994060516357422
96,1428,1360.25,2.5548934936523438
97,1427,1373.375,3.026247024536133
98,1429,1375.125,4.5604705810546875
99,1454,1377.625,4.020214080810547
100,1435,1339.25,3.0264854431152344
101,1442,1388.875,3.1049251556396484
102,1435,1372.625,3.023386001586914
103,1384,1354.0,4.563808441162109
104,1423,1382.75,3.987550735473633
105,1440,1373.875,3.519773483276367
106,1446,1358.875,3.0241012573242188
107,1431,1378.625,3.501415252685547
108,1434,1376.0,3.326892852783203
109,1416,1373.25,6.974935531616211
110,1446,1387.875,3.0155181884765625
111,1441,1380.875,3.545045852661133
112,1427,1369.625,5.0811767578125
113,1431,1396.25,5.065679550170898
114,1427,1356.75,2.9900074005126953
115,1442,1392.25,3.503084182739258
116,1436,1380.375,4.991292953491211
117,1442,1367.875,3.5562515258789062
118,1432,1393.5,3.0183792114257812
119,1434,1358.875,4.534244537353516
120,1448,1388.625,3.244161605834961
121,1426,1361.75,3.022909164428711
122,1453,1385.5,3.936290740966797
123,1439,1379.25,3.0274391174316406
124,1446,1384.75,3.607034683227539
125,1423,1356.125,3.0236244201660156
126,1396,1349.0,4.160165786743164
127,1450,1358.625,3.327608108520508
128,1398,1349.375,3.026723861694336
129,1405,1351.0,3.1223297119140625
130,1429,1372.5,3.992319107055664
131,1414,1346.125,3.7169456481933594
132,1436,1377.25,3.0269622802734375
133,1446,1374.875,3.0241012573242188
134,1432,1377.25,4.366874694824219
135,1449,1355.5,2.5610923767089844
136,1388,1339.625,2.5663375854492188
137,1427,1346.875,4.020214080810547
138,1450,1365.75,3.500699996948242
139,1439,1380.375,3.9560794830322266
140,1443,1369.25,3.5009384155273438
141,1446,1381.375,3.2744407653808594
142,1413,1350.0,4.017353057861328
143,1416,1374.375,3.0269622802734375
144,1395,1356.0,3.023862838745117
145,1433,1375.375,2.615213394165039
146,1452,1374.875,4.98652458190918
147,1426,1359.625,2.569437026977539
148,1450,1396.25,3.0269622802734375
149,1436,1387.125,3.026247024536133
150,1448,1374.625,3.5216808319091797
151,1439,1371.5,3.023862838745117
152,1436,1352.25,4.457235336303711
153,1442,1400.375,4.350423812866211
154,1441,1358.0,3.024578094482422
155,1438,1386.5,3.9856433868408203
156,1395,1351.125,2.5634765625
157,1433,1357.75,3.9932727813720703
158,1432,1388.75,4.670381546020508
159,1410,1339.625,2.991914749145508
160,1432,1384.5,3.4995079040527344
161,1442,1372.125,3.027677536010742
162,1443,1370.25,4.028081893920898
163,1442,1382.5,3.154277801513672
164,1410,1338.25,3.988981246948242
165,1447,1387.25,3.5474300384521484
166,1442,1374.0,3.015756607055664
167,1442,1358.5,2.607583999633789
168,1446,1354.625,3.002166748046875
169,1426,1332.25,2.021312713623047
170,1422,1395.25,3.054380416870117
171,1419,1361.875,3.027200698852539
172,1421,1392.0,3.5238265991210938
173,1389,1319.25,4.012107849121094
174,1416,1377.25,3.475666046142578
175,1435,1359.625,3.1728744506835938
176,1425,1388.875,5.010128021240234
177,1439,1389.0,3.014802932739258
178,1442,1349.625,3.0145645141601562
179,1435,1380.0,4.565954208374023
180,1401,1369.75,3.0150413513183594
181,1423,1360.0,4.162311553955078
182,1398,1367.0,3.0183792114257812
183,1422,1360.0,2.018451690673828
184,1427,1389.125,4.072666168212891
185,1394,1357.625,3.0264854431152344
186,1442,1387.0,4.073143005371094
187,1435,1363.125,3.9887428283691406
188,1453,1368.0,3.571748733520508
189,1421,1371.0,3.0231475830078125
190,1412,1362.625,3.5469532012939453
191,1441,1376.625,4.022121429443359
192,1439,1363.375,2.0225048065185547
193,1449,1373.25,3.514528274536133
194,1442,1366.5,3.0279159545898438
195,1446,1372.375,3.5245418548583984
196,1411,1320.375,4.020929336547852
197,1435,1378.875,3.3426284790039062
198,1450,1404.25,3.9899349212646484
199,1446,1352.375,3.512144088745117
200,1443,1376.0,2.9954910278320312
201,1432,1382.25,2.181529998779297
202,1412,1373.75,4.040718078613281
203,1431,1364.5,3.026723861694336
204,1442,1394.625,4.145622253417969
205,1427,1372.625,3.0181407928466797
206,1438,1387.0,3.656148910522461
207,1404,1367.875,2.9900074005126953
208,1439,1371.125,3.5440921783447266
209,1444,1386.75,2.992868423461914
210,1443,1391.375,2.992868423461914
211,1416,1363.375,4.024028778076172
212,1402,1359.875,2.994060516357422
213,1434,1399.875,4.53639030456543
214,1429,1378.625,3.0219554901123047
215,1427,1354.125,3.498554229736328
216,1441,1388.625,1.992940902709961
217,1423,1360.0,3.5028457641601562
218,1406,1368.0,3.019571304321289
219,1427,1372.125,2.973794937133789
220,1397,1356.75,3.1991004943847656
221,1417,1352.5,2.9973983764648438
222,1450,1393.25,3.026723861694336
223,1441,1377.75,3.026723861694336
224,1447,1407.125,3.0927658081054688
225,1440,1402.625,4.984855651855469
226,1399,1372.875,3.0434131622314453
227,1380,1350.625,3.0274391174316406
228,1415,1372.375,4.047632217407227
229,1416,1356.25,2.994060516357422
230,1453,1370.125,3.5943984985351562
231,1433,1376.0,3.9908885955810547
232,1422,1382.875,3.5965442657470703
233,1425,1377.25,4.259824752807617
234,1432,1375.125,3.0181407928466797
235,1395,1359.5,4.549980163574219
236,1416,1360.875,3.0150413513183594
237,1428,1348.125,3.536224365234375
238,1434,1381.5,3.0193328857421875
239,1441,1363.375,3.9777755737304688
240,1404,1373.375,2.994060516357422
241,1442,1373.0,2.5632381439208984
242,1429,1372.0,3.9908885955810547
243,1405,1357.0,3.541231155395508
244,1431,1383.75,4.475831985473633
245,1432,1354.5,3.0279159545898438
246,1440,1386.0,5.1670074462890625
247,1424,1387.0,3.9968490600585938
248,1433,1377.25,3.461599349975586
249,1434,1390.625,6.554841995239258
250,1451,1367.25,2.9959678649902344
251,1438,1371.125,3.9877891540527344
252,1419,1371.625,2.999544143676758
253,1444,1376.875,3.0295848846435547
254,1440,1408.125,3.0107498168945312
255,1433,1346.875,5.64265251159668
256,1431,1387.125,3.9920806884765625
257,1446,1392.625,4.020929336547852
258,1442,1369.125,4.446983337402344
259,1450,1361.5,2.9942989349365234
260,1427,1346.125,4.580497741699219
261,1412,1359.125,3.026247024536133
262,1427,1356.75,3.59344482421875
263,1437,1388.25,2.994537353515625
264,1436,1357.0,2.604961395263672
265,1444,1369.625,2.9909610748291016
266,1414,1371.25,2.6116371154785156
267,1444,1362.25,4.093408584594727
268,1441,1358.0,3.551959991455078
269,1431,1337.25,3.002166748046875
270,1440,1370.875,3.027200698852539
271,1435,1370.875,3.799915313720703
272,1428,1367.625,3.0181407928466797
273,1427,1351.625,2.543926239013672
274,1388,1341.0,3.9892196655273438
275,1443,1372.25,4.436731338500977
276,1442,1385.375,2.994537353515625
277,1432,1379.75,2.9942989349365234
278,1437,1379.125,3.147125244140625
279,1433,1390.625,2.9947757720947266
280,1423,1361.75,3.089427947998047
281,1420,1372.75,2.994060516357422
282,1424,1373.0,4.668235778808594
283,1424,1378.375,3.0298233032226562
284,1436,1367.0,3.584623336791992
285,1441,1382.0,2.993345260620117
286,1437,1341.625,3.5614967346191406
287,1442,1385.625,3.0236244201660156
288,1436,1364.0,2.6068687438964844
289,1412,1359.25,5.081415176391602
290,1414,1366.125,3.0918121337890625
291,1405,1338.75,2.9938220977783203
292,1432,1367.75,4.502296447753906
293,1440,1374.5,3.3805370330810547
294,1445,1389.5,3.0219554901123047
295,1442,1402.125,2.996683120727539
296,1441,1382.375,2.9942989349365234
297,1427,1391.0,3.546476364135742
298,1439,1358.625,3.0155181884765625
299,1437,1379.0,3.6041736602783203
300,1441,1356.375,3.991842269897461
301,1424,1378.625,2.994060516357422
302,1417,1366.625,4.47535514831543
303,1451,1369.375,2.993345260620117
304,1431,1371.875,4.521608352661133
305,1428,1360.625,3.030538558959961
306,1433,1391.375,3.5474300384521484
307,1442,1414.5,2.995014190673828
308,1431,1375.75,3.583192825317383
309,1427,1362.625,2.9916763305664062
310,1427,1362.625,2.5060176849365234
311,1440,1372.75,8.498907089233398
312,1436,1388.0,4.559040069580078
313,1412,1344.875,4.984617233276367
314,1435,1373.875,7.024288177490234
