,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,221,156.375,0.0
2,233,189.125,1.001596450805664
3,233,202.125,0.0
4,233,204.0,0.0
5,233,196.25,0.0
6,236,200.75,0.0
7,236,199.25,0.0
8,236,164.5,0.0
9,236,193.5,0.9982585906982422
10,236,183.75,0.9953975677490234
11,236,176.0,0.0
12,236,168.875,0.0
13,236,186.75,0.0
14,236,179.125,0.0
15,236,200.375,0.0
16,236,199.0,0.9996891021728516
17,236,197.875,0.9970664978027344
18,265,210.5,1.0251998901367188
19,276,204.25,0.9698867797851562
20,276,224.375,0.0
21,276,225.25,0.0
22,276,217.125,0.0
23,276,205.125,0.0
24,276,190.625,0.0
25,276,199.625,1.0013580322265625
26,276,196.75,0.0
27,276,222.375,0.0
28,276,226.375,0.0
29,276,197.375,0.0
30,276,225.5,0.0
31,276,211.5,0.0
32,276,214.125,0.0
33,276,194.375,0.0
34,276,221.25,0.0
35,276,202.875,0.0
36,276,193.125,0.0
37,276,194.0,0.0
38,276,210.625,0.0
39,276,174.125,0.0
40,276,203.25,0.9968280792236328
41,276,208.75,1.3604164123535156
42,276,198.375,0.9989738464355469
43,276,214.625,0.9963512420654297
44,276,199.625,0.0
45,276,203.125,0.0
46,276,191.625,0.0
47,276,171.75,0.0
48,277,197.375,0.9973049163818359
49,277,222.375,0.9968280792236328
50,277,189.0,0.9968280792236328
51,277,171.875,0.9982585906982422
52,277,157.125,0.0
53,277,205.0,1.0006427764892578
54,277,193.625,1.0035037994384766
55,277,200.75,0.0
56,277,175.875,1.995086669921875
57,277,171.375,0.0
58,277,158.25,0.0
59,277,194.0,1.0013580322265625
60,277,215.125,0.0
61,277,209.75,0.9970664978027344
62,277,191.125,0.9975433349609375
63,284,232.625,0.0
64,284,206.125,1.0209083557128906
65,284,195.125,1.0137557983398438
66,284,227.0,0.9961128234863281
67,284,211.5,0.9975433349609375
68,284,209.0,0.9963512420654297
69,284,235.125,0.9977817535400391
70,284,256.375,1.0006427764892578
71,284,213.75,0.0
72,284,181.75,1.0323524475097656
73,284,232.75,0.0
74,284,227.375,0.9965896606445312
75,284,223.0,0.0
76,284,202.75,0.0
77,284,216.625,1.0030269622802734
78,284,192.0,0.0
79,284,183.25,0.9973049163818359
80,284,194.0,0.9975433349609375
81,284,204.375,0.9977817535400391
82,284,234.625,0.5047321319580078
83,284,222.5,0.0
84,284,212.875,0.0
85,284,188.875,0.0
86,284,213.25,0.0
87,284,181.875,0.0
88,284,197.625,0.0
89,284,212.625,1.5292167663574219
90,284,207.875,1.0437965393066406
91,284,212.125,0.9968280792236328
92,284,210.75,0.0
93,284,215.75,0.0
94,284,223.5,0.0
95,284,237.375,0.0
96,284,236.875,0.0
97,284,209.625,0.9980201721191406
98,284,210.375,0.9975433349609375
99,284,198.125,0.0
100,284,189.0,0.9982585906982422
101,284,179.375,1.0004043579101562
102,284,217.625,0.0
103,284,196.625,0.9968280792236328
104,284,244.375,0.9970664978027344
105,284,180.375,0.9977817535400391
106,284,237.375,0.0
107,284,188.625,0.0
108,284,206.0,0.0
109,284,182.5,0.0
110,284,175.875,0.0
111,284,210.125,0.0
112,284,185.5,0.0
113,284,187.25,0.0
114,284,187.625,0.9973049163818359
115,284,201.875,0.0
116,284,196.625,1.5063285827636719
117,284,214.25,0.0
118,284,202.5,0.0
119,284,206.375,0.0
120,284,240.25,0.0
121,284,196.875,0.0
122,284,198.875,0.0
123,284,219.0,0.0
124,284,221.875,0.9975433349609375
125,284,203.75,0.0
126,284,197.25,0.0
127,284,193.375,0.0
128,284,185.125,0.0
129,284,182.875,0.0
130,284,160.375,0.0
131,284,216.75,0.0
132,284,182.625,0.0
133,284,181.875,0.0
134,284,165.75,0.0
135,284,193.5,0.0
136,284,189.375,1.0097026824951172
137,284,200.625,0.0
138,284,181.625,0.0
139,284,221.125,0.0
140,284,185.375,0.0
141,284,167.0,0.0
142,284,179.125,0.0
143,284,182.25,1.4107227325439453
144,284,196.0,0.99945068359375
145,284,194.625,0.9975433349609375
146,284,201.375,0.9980201721191406
147,284,185.625,0.0
148,284,206.75,0.0
149,284,202.375,0.0
150,284,155.25,0.0
151,284,170.375,0.0
152,284,231.5,1.0116100311279297
153,284,221.25,1.0066032409667969
154,284,217.0,0.995635986328125
155,284,203.75,0.9965896606445312
156,284,166.25,0.0
157,284,191.75,0.0
158,284,184.75,0.0
159,284,213.75,0.0
160,284,220.5,0.0
161,309,251.0,0.0
