,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,1435,1329.0,0.0
2,1436,1302.125,0.0
3,1436,1338.125,0.0
4,1436,1260.25,0.0
5,1436,1299.125,0.0
6,1436,1218.875,0.9965896606445312
7,1436,1151.125,0.9987354278564453
8,1436,1238.625,0.9970664978027344
9,1436,1262.125,0.9965896606445312
10,1436,1213.75,0.9973049163818359
11,1436,1267.625,0.0
12,1436,1263.0,0.0
13,1436,1102.25,0.0
14,1436,1124.875,1.1723041534423828
15,1436,1222.625,0.0
16,1436,1244.25,0.0
17,1436,1134.75,0.9980201721191406
18,1436,1313.375,0.0
19,1436,1215.5,0.0
20,1436,1312.5,0.0
21,1436,1181.75,0.0
22,1450,1321.75,0.0
23,1450,1257.5,0.0
24,1450,1144.875,0.9951591491699219
25,1450,1292.25,0.9970664978027344
26,1450,1411.25,0.0
27,1450,1416.375,0.0
28,1450,1366.25,0.0
29,1450,1298.625,0.0
30,1450,1363.5,0.9965896606445312
31,1450,1304.625,0.9968280792236328
32,1450,1278.75,0.0
33,1450,1236.625,1.0349750518798828
34,1450,1255.125,0.9987354278564453
35,1450,1271.125,1.104593276977539
36,1450,1256.5,0.0
37,1450,1344.25,0.0
38,1450,1346.5,0.9975433349609375
39,1450,1314.875,0.0
40,1450,1254.0,0.0
41,1450,1337.25,0.0
42,1450,1292.125,1.506805419921875
43,1450,1098.125,0.0
44,1450,1280.25,1.4154911041259766
45,1450,1178.75,0.9999275207519531
46,1450,1211.125,0.0
47,1450,1318.5,0.0
48,1450,1367.375,0.0
49,1450,1293.0,0.0
50,1450,1307.625,0.9970664978027344
51,1450,1330.75,0.9987354278564453
52,1450,1229.0,0.9975433349609375
53,1450,1219.75,0.0
54,1450,1307.375,0.0
55,1450,1238.75,0.0
56,1450,1153.875,0.0
57,1450,1348.375,0.0
58,1450,1154.875,0.0
59,1450,1240.75,0.9973049163818359
60,1450,1269.125,0.9973049163818359
61,1450,1227.5,0.0
62,1450,1314.25,1.5065670013427734
63,1450,1191.875,0.0
64,1450,1381.75,1.5187263488769531
65,1450,1316.5,1.0082721710205078
66,1450,1289.375,0.0
67,1450,1260.875,0.0
68,1450,1240.875,0.0
69,1450,1229.625,0.0
70,1450,1367.125,0.0
71,1450,1343.125,0.9975433349609375
72,1450,1264.25,0.9968280792236328
73,1450,1316.0,0.9973049163818359
74,1450,1262.375,0.0
