,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,252,187.25,0.0
2,252,198.625,0.0
3,252,191.5,0.0
4,266,209.375,0.9982585906982422
5,266,185.125,0.9973049163818359
6,266,180.0,0.0
7,266,157.625,1.5063285827636719
8,266,216.625,1.0085105895996094
9,266,204.875,0.0
10,266,199.125,1.016855239868164
11,266,189.5,0.0
12,266,201.25,0.9968280792236328
13,266,231.75,0.9968280792236328
14,266,225.5,0.0
15,266,203.5,1.0077953338623047
16,266,200.0,0.0
17,266,217.25,0.0
18,270,220.125,0.99945068359375
19,270,174.875,0.0
20,270,231.0,0.0
21,270,206.5,0.0
22,270,205.625,1.033782958984375
23,270,194.875,0.9484291076660156
24,270,173.125,0.9958744049072266
25,270,228.75,0.0
26,270,214.125,0.0
27,270,168.5,0.0
28,270,225.625,0.0
29,270,223.875,0.0
30,270,182.875,0.0
31,270,209.875,0.9973049163818359
32,270,206.25,0.0
33,270,191.125,1.0077953338623047
34,270,186.25,0.9970664978027344
35,270,209.75,0.9975433349609375
36,270,211.125,0.9973049163818359
37,270,198.375,0.9973049163818359
38,270,197.0,0.9961128234863281
39,270,205.125,0.9973049163818359
40,270,186.5,0.0
41,270,216.5,1.0018348693847656
42,270,214.5,2.0017623901367188
43,270,192.75,1.6028881072998047
44,270,182.875,0.0
45,270,188.0,0.0
46,270,191.625,0.0
47,270,195.5,0.0
48,270,176.0,0.0
49,270,190.875,0.0
50,270,181.5,0.9980201721191406
51,270,178.25,2.534151077270508
52,270,181.5,1.0402202606201172
53,270,177.0,0.9963512420654297
54,270,190.75,0.9970664978027344
55,270,199.625,0.9973049163818359
56,270,218.75,0.0
57,270,198.625,0.0
58,270,214.25,0.0
59,270,195.125,1.0001659393310547
60,270,215.125,0.9965896606445312
61,270,192.25,0.9975433349609375
62,270,193.125,0.9987354278564453
63,270,200.875,0.0
64,270,221.25,2.0487308502197266
65,270,209.75,1.0085105895996094
66,270,217.25,0.0
67,270,198.75,0.0
68,270,220.375,0.9980201721191406
69,270,184.5,0.0
70,270,212.0,0.0
71,270,207.125,0.0
72,270,203.125,0.0
73,270,203.25,0.0
74,270,206.875,0.9949207305908203
75,270,198.375,1.0082721710205078
76,270,193.125,0.0
77,270,197.625,1.508474349975586
78,270,176.0,1.0170936584472656
79,270,194.125,0.0
80,270,181.625,0.0
81,270,195.125,0.0
82,270,202.125,0.0
83,270,210.25,0.0
84,270,186.875,0.0
85,270,176.125,0.9996891021728516
86,270,186.5,1.5010833740234375
87,270,159.375,1.0399818420410156
88,270,188.0,0.0
89,270,198.5,0.9968280792236328
90,270,233.0,0.0
91,270,193.375,1.506805419921875
92,270,196.375,1.035928726196289
93,284,204.0,0.0
94,284,171.875,0.9973049163818359
95,284,189.0,0.9970664978027344
96,284,192.125,0.0
97,284,212.25,0.0
98,284,202.625,0.0
99,284,213.75,1.0788440704345703
100,284,221.625,0.9996891021728516
101,284,208.875,0.0
102,284,200.0,0.0
103,284,175.75,0.0
104,284,173.375,0.0
105,284,188.875,0.0
106,284,196.0,0.0
107,284,203.625,0.0
108,284,211.25,0.0
109,284,212.25,0.0
110,284,210.875,0.9970664978027344
111,284,185.75,1.007080078125
112,284,225.375,0.0
113,284,200.125,0.0
114,284,208.25,0.0
115,284,198.125,0.0
116,284,191.5,0.0
117,284,192.0,0.0
118,284,180.625,0.0
119,284,207.75,0.0
120,284,208.125,0.0
121,284,208.125,0.9973049163818359
122,284,225.875,0.9970664978027344
123,284,209.375,0.0
124,284,193.5,1.5070438385009766
125,284,195.5,1.0285377502441406
126,284,222.25,0.0
127,284,211.625,0.0
128,284,200.375,0.0
129,284,200.625,0.0
