,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,1431,1349.75,1.0302066802978516
2,1431,1210.5,0.0
3,1431,1186.875,0.0
4,1431,1168.625,0.0
5,1431,1268.25,0.0
6,1431,1299.75,0.0
7,1431,1214.125,0.0
8,1431,1302.125,0.9987354278564453
9,1434,1346.0,0.9937286376953125
10,1434,1301.125,0.0
11,1434,1229.25,0.0
12,1434,1285.25,0.0
13,1434,1252.0,0.0
14,1434,1278.375,0.0
15,1434,1242.625,0.0
16,1434,1232.875,0.0
17,1434,1274.5,0.0
18,1434,1214.0,0.0
19,1434,1269.5,0.0
20,1434,1302.25,0.0
21,1434,1355.0,0.0
22,1434,1256.125,0.0
23,1434,1148.5,0.0
24,1434,1274.625,0.9975433349609375
25,1434,1256.5,0.0
26,1434,1190.125,0.0
27,1434,1131.625,0.0
28,1434,1131.625,0.9977817535400391
29,1434,1306.375,0.9975433349609375
30,1434,1331.5,0.9975433349609375
31,1434,1335.375,0.0
32,1434,1212.75,0.0
33,1434,1170.875,0.9970664978027344
34,1434,1366.375,0.0
35,1434,1260.375,1.0259151458740234
36,1434,1188.625,0.9922981262207031
37,1437,1324.625,0.9970664978027344
38,1437,1226.0,0.9737014770507812
39,1437,1323.125,0.0
40,1437,1226.125,0.0
41,1437,1312.625,0.0
42,1437,1279.875,0.0
43,1437,1286.5,0.9975433349609375
44,1437,1195.5,0.9970664978027344
45,1437,1283.875,0.0
46,1437,1319.875,0.0
47,1437,1223.75,1.1548995971679688
48,1437,1249.875,0.9996891021728516
49,1437,1283.75,1.0159015655517578
50,1437,1304.375,0.0
51,1445,1360.0,0.0
52,1445,1279.0,0.0
53,1445,1321.25,1.506805419921875
54,1445,1372.25,1.0101795196533203
55,1445,1303.625,0.0
56,1445,1312.5,0.0
57,1445,1150.625,0.0
58,1445,1381.5,0.0
59,1445,1170.875,0.9977817535400391
60,1445,1225.0,0.9973049163818359
61,1445,1309.375,0.0
62,1445,1288.875,0.0
63,1445,1384.25,0.0
64,1445,1289.0,0.9973049163818359
65,1445,1197.125,0.9984970092773438
66,1445,1200.125,1.249551773071289
67,1445,1273.75,0.9973049163818359
68,1445,1270.5,0.9984970092773438
69,1445,1221.5,0.0
70,1445,1331.125,0.9973049163818359
71,1445,1332.0,0.0
72,1445,1293.125,1.5058517456054688
73,1445,1267.25,1.0089874267578125
74,1445,1277.875,0.0
75,1445,1299.125,0.0
76,1445,1120.125,0.0
77,1445,1228.5,0.0
78,1445,1227.625,0.0
79,1445,1244.75,0.0
80,1445,1311.375,0.0
81,1445,1387.625,0.0
82,1445,1282.625,0.0
83,1445,1247.0,0.0
84,1445,1145.75,0.0
85,1445,1302.125,0.0
86,1445,1246.125,0.0
87,1445,1264.625,0.0
88,1445,1305.0,0.0
89,1445,1246.875,0.0
90,1445,1214.0,0.0
91,1445,1278.0,0.0
92,1445,1314.875,0.0
93,1445,1251.25,1.0061264038085938
94,1445,1310.5,0.9996891021728516
95,1445,1317.25,0.0
96,1445,1320.125,0.9984970092773438
97,1445,1325.625,0.9982585906982422
98,1445,1263.75,0.9984970092773438
99,1445,1331.375,0.0
100,1445,1287.875,0.0
101,1445,1253.625,0.0
102,1445,1219.5,0.0
103,1445,1312.125,0.0
104,1445,1262.125,0.9984970092773438
105,1445,1321.125,0.9970664978027344
106,1445,1370.625,0.0
107,1445,1359.875,0.0
108,1445,1266.75,0.0
109,1445,1247.75,0.0
110,1445,1209.625,0.9973049163818359
111,1445,1174.75,0.0
112,1445,1216.5,0.0
113,1445,1220.375,0.0
114,1445,1278.5,0.5049705505371094
115,1445,1315.0,1.001596450805664
116,1445,1297.625,0.0
117,1445,1191.625,0.0
118,1445,1249.375,0.0
119,1445,1356.5,0.0
120,1445,1335.625,0.0
121,1445,1248.625,0.0
122,1445,1253.0,0.0
123,1445,1262.75,0.0
124,1445,1237.375,0.0
125,1445,1219.5,0.0
126,1445,1210.875,0.0
127,1445,1305.75,0.0
128,1445,1268.75,0.9984970092773438
129,1445,1372.875,0.9970664978027344
130,1445,1279.75,0.0
131,1445,1300.0,0.9970664978027344
132,1445,1252.5,0.0
133,1445,1324.25,0.0
134,1445,1328.375,0.0
135,1445,1319.875,0.0
136,1445,1275.75,0.9975433349609375
137,1445,1191.0,0.0
138,1445,1186.375,0.0
139,1445,1210.5,0.0
140,1445,1359.5,0.0
141,1445,1303.0,0.0
142,1445,1222.0,0.0
143,1445,1139.75,0.0
144,1445,1189.625,1.1496543884277344
145,1445,1275.875,0.9992122650146484
146,1445,1318.875,0.9977817535400391
147,1445,1341.625,0.0
148,1445,1310.125,0.0
149,1445,1356.5,0.0
150,1445,1348.0,0.0
