,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,1427,1393.0,3.5719871520996094
2,1441,1403.125,3.9892196655273438
3,1446,1399.125,3.5905838012695312
4,1434,1380.75,2.992868423461914
5,1444,1410.5,3.99017333984375
6,1433,1394.5,4.281044006347656
7,1403,1346.125,1.9969940185546875
8,1421,1366.25,3.039836883544922
9,1435,1356.125,3.9932727813720703
10,1443,1363.125,3.007650375366211
11,1445,1382.375,3.026247024536133
12,1446,1395.625,3.648042678833008
13,1436,1390.0,3.1096935272216797
14,1441,1405.75,4.196405410766602
15,1421,1370.5,2.968311309814453
16,1440,1385.5,3.504514694213867
17,1435,1385.625,4.023551940917969
18,1414,1355.625,3.5266876220703125
19,1435,1370.875,3.0193328857421875
20,1443,1375.625,3.9958953857421875
21,1420,1363.375,3.1299591064453125
22,1434,1375.875,2.994060516357422
23,1451,1381.5,2.695322036743164
24,1423,1363.0,3.024578094482422
25,1441,1394.75,3.4995079040527344
26,1435,1371.125,3.019094467163086
27,1432,1376.125,4.518985748291016
28,1443,1350.75,3.0145645141601562
29,1442,1384.375,3.019094467163086
30,1409,1357.0,3.0167102813720703
31,1427,1362.25,3.0164718627929688
32,1444,1378.625,3.0443668365478516
33,1434,1393.375,3.017902374267578
34,1438,1364.375,2.513408660888672
35,1429,1369.25,4.502773284912109
36,1454,1350.375,2.499818801879883
37,1424,1372.375,3.07464599609375
38,1429,1387.0,3.592967987060547
39,1432,1395.75,4.353523254394531
40,1437,1367.25,3.5028457641601562
41,1434,1377.75,3.0226707458496094
42,1438,1392.125,3.9894580841064453
43,1431,1390.125,3.2362937927246094
44,1445,1394.75,3.992319107055664
45,1423,1367.625,3.5169124603271484
46,1429,1372.375,2.989053726196289
47,1444,1372.875,3.0608177185058594
48,1433,1376.875,2.991914749145508
49,1440,1394.375,5.643367767333984
50,1410,1362.0,2.994060516357422
51,1432,1386.0,3.499746322631836
52,1429,1376.625,4.00853157043457
53,1423,1379.625,3.0107498168945312
54,1443,1377.75,3.02886962890625
55,1401,1343.375,2.5582313537597656
56,1443,1369.375,5.596160888671875
57,1426,1337.0,2.6433467864990234
58,1431,1382.125,3.0226707458496094
59,1391,1353.625,3.0069351196289062
60,1425,1369.375,2.991199493408203
61,1446,1383.25,2.994060516357422
62,1418,1359.25,3.178834915161133
63,1439,1373.25,4.033327102661133
64,1433,1375.0,3.0181407928466797
65,1415,1368.375,2.994060516357422
66,1434,1380.75,3.6401748657226562
67,1413,1337.625,4.018545150756836
68,1448,1373.375,2.5072097778320312
69,1443,1384.75,4.024028778076172
70,1444,1385.0,3.0286312103271484
71,1442,1376.125,2.996683120727539
72,1440,1400.0,2.994537353515625
73,1444,1389.0,3.080606460571289
74,1453,1345.75,3.993511199951172
75,1416,1388.625,3.144979476928711
76,1422,1371.0,4.022836685180664
77,1434,1384.75,3.545045852661133
78,1450,1345.625,4.488945007324219
79,1450,1371.875,3.5686492919921875
80,1434,1388.125,3.0164718627929688
81,1444,1398.5,4.57310676574707
82,1433,1365.625,3.0274391174316406
83,1412,1388.375,3.5653114318847656
84,1444,1383.0,2.9921531677246094
85,1449,1375.375,4.496097564697266
86,1416,1360.0,4.385471343994141
87,1423,1359.625,4.020929336547852
88,1443,1362.875,5.316495895385742
89,1410,1352.5,2.020120620727539
90,1436,1386.75,3.032207489013672
91,1421,1376.75,3.01361083984375
92,1419,1393.5,5.717277526855469
93,1410,1338.625,2.991199493408203
94,1392,1357.875,3.024578094482422
95,1436,1383.625,4.989147186279297
96,1412,1384.375,3.577709197998047
97,1448,1384.25,3.991365432739258
98,1405,1365.375,2.5413036346435547
99,1446,1397.375,5.589962005615234
100,1423,1350.5,6.958484649658203
101,1429,1379.25,3.0214786529541016
102,1423,1368.375,6.007671356201172
103,1437,1358.25,5.498170852661133
104,1394,1345.625,3.6110877990722656
105,1444,1357.0,4.252910614013672
106,1446,1355.25,3.02886962890625
