,best,avg,cycle_time(ms)
0,0,0.0,0.0
1,1433,1388.625,3.023862838745117
2,1425,1397.875,2.9909610748291016
3,1433,1388.125,2.9964447021484375
4,1441,1392.75,3.995656967163086
5,1429,1389.375,3.498077392578125
6,1453,1394.375,2.9959678649902344
7,1442,1361.5,3.5123825073242188
8,1431,1375.0,4.347801208496094
9,1417,1387.375,2.994060516357422
10,1424,1348.5,2.994060516357422
11,1442,1401.0,3.990650177001953
12,1431,1379.125,4.542827606201172
13,1438,1382.75,3.026247024536133
14,1428,1395.0,2.516508102416992
15,1439,1380.125,3.9911270141601562
16,1430,1374.625,3.513813018798828
17,1442,1379.125,3.022432327270508
18,1446,1386.375,2.0291805267333984
19,1436,1377.125,4.003047943115234
20,1430,1381.875,4.027366638183594
21,1441,1381.375,3.026723861694336
22,1413,1374.875,3.0183792114257812
23,1429,1379.125,3.5042762756347656
24,1437,1398.125,3.0264854431152344
25,1390,1350.75,2.6094913482666016
26,1435,1386.625,2.9909610748291016
27,1438,1397.125,3.644227981567383
28,1414,1363.875,3.015756607055664
29,1442,1406.75,2.9942989349365234
30,1446,1340.375,4.383325576782227
31,1440,1387.0,2.0165443420410156
32,1433,1391.875,3.1294822692871094
33,1435,1370.25,3.119230270385742
34,1430,1383.5,4.594564437866211
35,1434,1410.5,4.0130615234375
36,1453,1373.375,2.547740936279297
37,1439,1388.5,2.9916763305664062
38,1421,1369.875,3.552675247192383
39,1432,1385.375,3.016948699951172
40,1443,1392.625,3.5028457641601562
41,1455,1399.5,4.212856292724609
42,1418,1369.625,3.7598609924316406
43,1444,1379.25,3.387928009033203
44,1450,1383.625,3.019094467163086
45,1414,1357.875,5.586147308349609
46,1425,1354.375,3.015279769897461
47,1436,1402.375,3.8535594940185547
48,1432,1387.75,3.015279769897461
49,1440,1385.25,3.6110877990722656
50,1426,1361.0,3.0257701873779297
51,1427,1370.75,3.545999526977539
52,1446,1384.375,3.9904117584228516
53,1409,1382.625,2.568483352661133
54,1392,1353.75,3.019571304321289
55,1437,1371.625,2.9942989349365234
56,1445,1403.5,4.115819931030273
57,1446,1374.75,3.1058788299560547
58,1433,1375.125,3.0188560485839844
59,1440,1374.25,4.534721374511719
60,1431,1364.625,3.4351348876953125
61,1434,1385.125,3.0183792114257812
62,1413,1340.875,3.567218780517578
63,1387,1345.625,4.023313522338867
